setCode,rarity,subtype_category,Common,Rare,Uncommon,Mythical,Angle,Other,Human,Zombies
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Zombie,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Zombie,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Zombie,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Zombie,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Zombie,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Zombie,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Zombie,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Zombie,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Zombie,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Angel,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Zombie,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Angel,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Angel,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Zombie,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Angel,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Angel,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Angel,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Angel,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Zombie,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Zombie,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,mythic,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Zombie,141,154,131,54,10.0,322.0,129.0,19.0
MID,rare,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Human,141,154,131,54,10.0,322.0,129.0,19.0
MID,common,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
MID,uncommon,Other,141,154,131,54,10.0,322.0,129.0,19.0
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Human,167,207,124,76,,,,
NEO,common,Human,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Human,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Human,167,207,124,76,,,,
NEO,common,Human,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Human,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
